ID,Selected,Date,Time,X950,X955,X960,X965,X970,X975,X980,X985,X990,X995,X1000,X1005,X1010,X1015,X1020,X1025,X1030,X1035,X1040,X1045,X1050,X1055,X1060,X1065,X1070,X1075,X1080,X1085,X1090,X1095,X1100,X1105,X1110,X1115,X1120,X1125,X1130,X1135,X1140,X1145,X1150,X1155,X1160,X1165,X1170,X1175,X1180,X1185,X1190,X1195,X1200,X1205,X1210,X1215,X1220,X1225,X1230,X1235,X1240,X1245,X1250,X1255,X1260,X1265,X1270,X1275,X1280,X1285,X1290,X1295,X1300,X1305,X1310,X1315,X1320,X1325,X1330,X1335,X1340,X1345,X1350,X1355,X1360,X1365,X1370,X1375,X1380,X1385,X1390,X1395,X1400,X1405,X1410,X1415,X1420,X1425,X1430,X1435,X1440,X1445,X1450,X1455,X1460,X1465,X1470,X1475,X1480,X1485,X1490,X1495,X1500,X1505,X1510,X1515,X1520,X1525,X1530,X1535,X1540,X1545,X1550,X1555,X1560,X1565,X1570,X1575,X1580,X1585,X1590,X1595,X1600,X1605,X1610,X1615,X1620,X1625,X1630,X1635,X1640,X1645,X1650
SP14:10661,Y,10/10/16,8:54:21,0.1659105,0.1722178,0.1801153,0.1889559,0.1979308,0.2065152,0.2141144,0.2198645,0.2235384,0.2253853,0.2258588,0.2254269,0.2242256,0.2223672,0.2199745,0.216984,0.2134784,0.2098716,0.2064098,0.2030002,0.1994924,0.1959738,0.1924676,0.18907,0.1859167,0.1832118,0.1809996,0.1792041,0.1778898,0.1771893,0.1769155,0.1770753,0.1777288,0.1790609,0.1817071,0.1870963,0.1969443,0.2119977,0.23073,0.2513458,0.2727765,0.293407,0.3123622,0.3288156,0.3428103,0.3552335,0.3665091,0.3765398,0.3844662,0.3892571,0.3909397,0.3900217,0.3863686,0.3800995,0.3720471,0.3636291,0.3560129,0.3497196,0.3445978,0.3406464,0.3375649,0.3354796,0.3340514,0.3330448,0.3321639,0.3309765,0.3293805,0.3275196,0.3259789,0.3252778,0.3257147,0.3275032,0.3309103,0.336047,0.3430991,0.3519623,0.3626754,0.3751214,0.3885677,0.4024493,0.4163397,0.4296825,0.4418667,0.4528064,0.4625848,0.4720491,0.4832282,0.4980709,0.5178642,0.5419974,0.5688649,0.5980898,0.6276911,0.6554245,0.6804118,0.7017377,0.7190691,0.7321952,0.741789,0.7485998,0.7530689,0.7560033,0.7578983,0.7587204,0.7582365,0.7564911,0.7537988,0.7502473,0.7464623,0.7423813,0.738034,0.7334986,0.7289109,0.7244681,0.7202165,0.7161104,0.7124437,0.7094928,0.706857,0.704389,0.7021213,0.699937,0.6980144,0.695962,0.6938202,0.6915209,0.6889977,0.6859134,0.6820385,0.6773459,0.6722642,0.6669361,0.6616216,0.656332,0.6512797,0.6463749,0.641537,0.6370732,0.6327521,0.6290326,0.6256845
SP14:10663,Y,10/10/16,8:55:44,0.178602,0.1852102,0.1934913,0.2026172,0.2117941,0.2205783,0.2283273,0.2342101,0.2379404,0.239779,0.2404298,0.2400387,0.2388802,0.2370539,0.2346903,0.2318115,0.2285036,0.225048,0.2217734,0.2185092,0.2150874,0.2116646,0.2082842,0.2050386,0.2020285,0.199434,0.1973215,0.1956449,0.1944261,0.1936601,0.1934669,0.1936992,0.1944313,0.1958582,0.1985839,0.2040546,0.2138357,0.2286936,0.2472179,0.2676808,0.2890098,0.3093285,0.327659,0.3431284,0.3557138,0.366695,0.376845,0.386116,0.3936419,0.3985381,0.4007864,0.4007641,0.3981852,0.3928174,0.3852362,0.3770027,0.3693996,0.363145,0.3581299,0.3543533,0.3514115,0.349382,0.3479531,0.3467897,0.345776,0.3445891,0.3430783,0.341341,0.3399942,0.3394648,0.3399257,0.341683,0.3449528,0.3498308,0.3563957,0.3647199,0.3747936,0.3863217,0.3987385,0.4114675,0.4240129,0.4358743,0.4467021,0.4564785,0.4650605,0.4733191,0.4831303,0.4961315,0.5133299,0.5339227,0.5568026,0.5818512,0.607421,0.6316255,0.6536567,0.6726744,0.6884002,0.7004224,0.7090932,0.7152801,0.7192406,0.721875,0.7234205,0.7239887,0.7232812,0.7214218,0.7184937,0.7147084,0.7105573,0.7062867,0.7019276,0.6974882,0.6931301,0.6890184,0.6850197,0.6814309,0.6781924,0.6755834,0.6733721,0.6713735,0.6695209,0.6678094,0.6660474,0.6641595,0.662289,0.660313,0.6580974,0.6554911,0.6523018,0.6483328,0.6439443,0.639311,0.6347666,0.630361,0.6259065,0.6217401,0.61786,0.6143255,0.6108258,0.6079506,0.605673
SP14:10664,N,10/10/16,8:57:19,0.1785307,0.1852246,0.1935815,0.2027078,0.2119196,0.2206691,0.228328,0.2341219,0.2376927,0.239385,0.2397,0.2389788,0.2374836,0.2353028,0.2326527,0.2294792,0.2257823,0.2219902,0.2184257,0.2148917,0.2113145,0.2077502,0.2042048,0.2008276,0.197713,0.1949855,0.1927544,0.1909751,0.1896944,0.1889685,0.1887693,0.1890516,0.1897603,0.1911242,0.1938179,0.1993243,0.2092872,0.2244513,0.2435145,0.2646966,0.2869723,0.3083596,0.327786,0.3445103,0.3586799,0.3712475,0.3826598,0.3928632,0.4010996,0.4062699,0.4081994,0.4072769,0.4035036,0.397083,0.388881,0.3802729,0.372431,0.3659025,0.3606006,0.3565159,0.3534152,0.3512112,0.3496379,0.3485096,0.3474653,0.3461812,0.3444555,0.3425713,0.3410906,0.3404692,0.3410838,0.3430609,0.3467571,0.3522732,0.3597268,0.369145,0.3805823,0.3938078,0.4080949,0.4229127,0.4376292,0.4516577,0.4645182,0.4761576,0.4866616,0.497007,0.5092892,0.5258815,0.5483646,0.5759637,0.606936,0.6406289,0.6750003,0.7072988,0.7361141,0.760606,0.7802804,0.7951447,0.8058264,0.8131461,0.8180367,0.8210512,0.8229175,0.8234385,0.8224588,0.8198813,0.8162535,0.8117089,0.8067494,0.8015401,0.7962787,0.7908902,0.7852446,0.779934,0.7748204,0.7701447,0.7658639,0.7625335,0.75951,0.7568263,0.7542989,0.7519038,0.7497404,0.7473845,0.7446326,0.7415993,0.7385871,0.7350704,0.7307826,0.7255682,0.7196724,0.7139255,0.7079673,0.7019732,0.6959999,0.6903459,0.6848559,0.6798496,0.6750904,0.6709501,0.6674548
SP14:10677,N,10/10/16,9:02:01,0.1648623,0.1709148,0.1786108,0.1871285,0.1958747,0.2041965,0.2115647,0.2171635,0.220664,0.2224105,0.2229527,0.2225174,0.2212394,0.2192958,0.2169562,0.2141239,0.2107944,0.2073454,0.2041374,0.2009104,0.197626,0.1943052,0.1909878,0.1878845,0.1850077,0.1824735,0.1804191,0.1787349,0.1775104,0.1767566,0.1764969,0.1766502,0.1772279,0.1784598,0.1808344,0.18578,0.1948569,0.2088591,0.2265912,0.2464536,0.2674295,0.2875847,0.3058499,0.3214109,0.3341931,0.3454871,0.3560412,0.3658266,0.3738177,0.3789971,0.3812552,0.3809665,0.3779966,0.3722648,0.3644882,0.3561188,0.3484306,0.3421235,0.3370919,0.3333083,0.3304031,0.3283306,0.3268785,0.325814,0.324818,0.3235741,0.322021,0.3202045,0.3188046,0.3182443,0.3187158,0.3204483,0.3236974,0.3285202,0.3352221,0.3437013,0.3539809,0.3657936,0.3785419,0.3917035,0.4048818,0.4175701,0.4292313,0.4397274,0.4490693,0.4581589,0.468909,0.4831241,0.5020591,0.525153,0.5510601,0.5795681,0.6088919,0.6367756,0.6621076,0.6842041,0.7023177,0.7162782,0.7266467,0.7339687,0.7390391,0.7423708,0.744426,0.7453839,0.7448729,0.7430677,0.7403451,0.7366626,0.7326179,0.7282303,0.7238204,0.7192086,0.7144263,0.709827,0.7054556,0.7014731,0.6980024,0.6951314,0.6925094,0.690204,0.6881825,0.6863007,0.6845875,0.6826272,0.6805156,0.678191,0.6757821,0.672784,0.6689994,0.6644758,0.6596006,0.654564,0.6493852,0.6442083,0.6391087,0.6341487,0.6294423,0.6251156,0.6208619,0.6170409,0.6140147
SP14:10686,N,10/10/16,9:04:45,0.1181959,0.122762,0.128461,0.1347951,0.1412111,0.1473359,0.1526891,0.1567454,0.1591708,0.1602175,0.1603909,0.1598509,0.158706,0.1570803,0.1550338,0.1525678,0.1496928,0.1466931,0.1439187,0.1411678,0.1382892,0.135393,0.1324963,0.129782,0.1272652,0.1250779,0.1232627,0.1217951,0.1207283,0.1200472,0.1197857,0.1198888,0.1204074,0.1214056,0.1233319,0.1275253,0.1352135,0.1469923,0.1617924,0.1782643,0.1956595,0.2124915,0.2281288,0.2418747,0.253561,0.2640488,0.2738856,0.2828523,0.2899038,0.2941497,0.2955848,0.2947168,0.2913795,0.2857034,0.2783194,0.270543,0.2636217,0.2580113,0.2535369,0.2500292,0.2473306,0.2454374,0.2441,0.2432016,0.2424642,0.241497,0.2401543,0.2385921,0.2373694,0.2369071,0.2373368,0.2389077,0.2418521,0.2462419,0.2522073,0.2597922,0.269057,0.2798472,0.2915583,0.3038222,0.3162928,0.3283907,0.3395926,0.3498376,0.3592505,0.3687094,0.3799738,0.3950603,0.4154466,0.4404995,0.4690104,0.5003985,0.5329179,0.5639943,0.5922263,0.6168808,0.6372811,0.6531649,0.6649522,0.6733561,0.6791389,0.6833316,0.6859201,0.6871185,0.6867788,0.6850668,0.6823987,0.6788432,0.674938,0.6703369,0.6655706,0.6606839,0.6555662,0.650462,0.6454268,0.6406203,0.6362489,0.6324769,0.6291389,0.626099,0.6232162,0.6208245,0.6185266,0.6162266,0.6135979,0.6106945,0.6073883,0.6034805,0.5988836,0.5932738,0.5871757,0.5809074,0.5743737,0.5679039,0.5616453,0.5555626,0.5496646,0.544119,0.539026,0.5343679,0.530221
SP14:10687,Y,10/10/16,9:06:29,0.1662128,0.1732467,0.1820606,0.1917655,0.2015925,0.2110006,0.2193091,0.2256916,0.2296678,0.2316497,0.2321641,0.2316356,0.2301588,0.2280053,0.2252744,0.2220238,0.2182488,0.2143376,0.2106958,0.2070368,0.2033009,0.1996417,0.1959578,0.1924511,0.1892435,0.1864795,0.1842212,0.1824329,0.1811109,0.1802995,0.1799901,0.1801842,0.1808516,0.1822372,0.184906,0.1903993,0.2005052,0.2161888,0.2361549,0.2585539,0.2821833,0.304907,0.3257831,0.3439898,0.3596492,0.3736977,0.3865536,0.3981201,0.4074212,0.4133446,0.41561,0.4146245,0.4103976,0.4032494,0.3940908,0.3845234,0.3758389,0.3686458,0.3628657,0.3585416,0.3552946,0.3530544,0.3514311,0.3502211,0.3490675,0.3476728,0.345894,0.3438913,0.3422554,0.3415676,0.3421733,0.3442275,0.3481446,0.3540594,0.3620366,0.3721724,0.3845085,0.3987551,0.4141652,0.4300969,0.4460533,0.461371,0.4755453,0.4882578,0.499936,0.5115322,0.5250854,0.5430928,0.5672361,0.596936,0.6304775,0.6668815,0.7039653,0.7389249,0.7703587,0.7972882,0.8191394,0.8357983,0.8479741,0.8565082,0.8623187,0.8662735,0.8684945,0.8694128,0.8688809,0.8669248,0.8640198,0.8598805,0.8554253,0.8503001,0.8451247,0.8399445,0.8345101,0.8292347,0.8240457,0.8192069,0.8149964,0.8113757,0.8082618,0.805368,0.8026296,0.8003808,0.7980497,0.795764,0.7931973,0.7903296,0.7871183,0.7832127,0.7786165,0.7726641,0.7661863,0.7595554,0.7526467,0.7459927,0.7393689,0.7328451,0.7266656,0.7205776,0.715152,0.7103072,0.7061314
SP14:10696,Y,10/10/16,9:08:03,0.1592919,0.1655722,0.1735756,0.1823258,0.1911805,0.19965,0.2072064,0.2129914,0.2166176,0.2184783,0.2190526,0.2185552,0.217345,0.2154243,0.213062,0.2101648,0.2067471,0.2032003,0.1998738,0.1966211,0.1932149,0.1897846,0.1863757,0.1832209,0.1802856,0.1777131,0.1755747,0.1739023,0.1726971,0.1719511,0.1716678,0.1718491,0.172437,0.1737055,0.1761134,0.1812291,0.1906317,0.2050786,0.2233805,0.2437375,0.2651915,0.2859399,0.3049051,0.3213634,0.3353592,0.3478214,0.3592143,0.3694758,0.377664,0.3828197,0.3848126,0.3839734,0.3804134,0.3741805,0.3660375,0.3574302,0.3496221,0.3431692,0.3380122,0.3341106,0.3311239,0.3289933,0.3274921,0.3264308,0.3254737,0.3242568,0.3225907,0.3206411,0.3191225,0.3186102,0.3191023,0.3209196,0.3243998,0.3296401,0.3367366,0.3457345,0.356704,0.3694443,0.3831367,0.397232,0.4114251,0.4250731,0.4376019,0.4488784,0.4590608,0.4689604,0.4805619,0.4961264,0.5170133,0.5425591,0.5713634,0.6027072,0.6347361,0.6651799,0.6925892,0.716212,0.7355119,0.7503,0.7612511,0.7688923,0.7740182,0.777642,0.7797649,0.7808321,0.7804411,0.7787153,0.7760798,0.7724025,0.7683671,0.7637935,0.7590028,0.7543607,0.7495199,0.7447146,0.7398462,0.7351748,0.7312573,0.7281147,0.7252444,0.7226477,0.7202582,0.7181016,0.7159722,0.7138939,0.7115225,0.7090129,0.7062359,0.7027881,0.698803,0.6939143,0.6882471,0.6823592,0.6764782,0.6707276,0.6648979,0.6592093,0.6536752,0.648652,0.6440889,0.640012,0.6363837
SP14:10697,Y,10/10/16,9:10:49,0.1880276,0.1942802,0.2022759,0.2111233,0.220178,0.2288402,0.236523,0.242372,0.2461368,0.2479986,0.2485061,0.2480844,0.2467856,0.2447775,0.2422922,0.2392782,0.2357387,0.2321001,0.2286363,0.2251255,0.2215794,0.2179682,0.2143964,0.211037,0.2079629,0.2052376,0.2029823,0.2011506,0.1998025,0.1989412,0.1985742,0.1987274,0.1993308,0.2006047,0.2031256,0.2083642,0.218136,0.2332494,0.2524043,0.2738359,0.2964122,0.31819,0.3380745,0.3552763,0.3697551,0.3826085,0.3945507,0.4054157,0.4141798,0.419723,0.4219071,0.42123,0.4176022,0.41101,0.402307,0.392996,0.3845219,0.3774701,0.3717538,0.3674339,0.3641603,0.3618487,0.360158,0.3589408,0.3578366,0.3564263,0.3546021,0.3526133,0.350994,0.3502809,0.3507352,0.3526254,0.3562813,0.3617079,0.3691871,0.3786724,0.3902289,0.4036013,0.4179756,0.4328738,0.4477531,0.4620797,0.4752344,0.4870445,0.4977231,0.5081392,0.5203099,0.5364594,0.5578884,0.5839295,0.6131858,0.6447735,0.6768815,0.7070656,0.7339948,0.7570654,0.7756628,0.7897813,0.8000756,0.8071994,0.812028,0.81537,0.8174074,0.8182867,0.8176849,0.8159426,0.8133342,0.8096861,0.8055727,0.8010353,0.7964728,0.7918251,0.7870438,0.7822285,0.7773937,0.7728407,0.7689226,0.7657452,0.7629665,0.760357,0.7579961,0.7558882,0.753881,0.7517523,0.749303,0.7467083,0.7438205,0.7406933,0.7366764,0.7315668,0.7261071,0.7203412,0.7143864,0.7087275,0.7032208,0.6977028,0.6923953,0.6874388,0.6829267,0.6789172,0.6752385
SP14:10699,N,10/10/16,9:12:17,0.2084834,0.2145686,0.2222449,0.2307016,0.2393358,0.2474681,0.2546465,0.2601315,0.2635301,0.2651043,0.2654945,0.264933,0.263633,0.261605,0.2591766,0.2562809,0.2528754,0.2493732,0.2461122,0.2428148,0.2394091,0.236033,0.2326437,0.2294611,0.2265755,0.2240712,0.2219603,0.2202636,0.2190331,0.2182759,0.2180417,0.2182157,0.2188842,0.2201262,0.222591,0.2277281,0.2370687,0.2514261,0.269447,0.2894726,0.3104734,0.3304997,0.348531,0.363819,0.3764257,0.3874916,0.3976576,0.4068277,0.4142154,0.4189695,0.4209503,0.4204926,0.4175177,0.4120251,0.4047154,0.3968574,0.3897296,0.3838085,0.379021,0.37539,0.3725457,0.3705662,0.3691427,0.3681199,0.3672603,0.3661239,0.3646419,0.362958,0.3616052,0.3611504,0.361717,0.36351,0.3669462,0.3719781,0.3786952,0.3871714,0.3974114,0.4091615,0.4217383,0.4345906,0.4472952,0.4593844,0.4703443,0.4802241,0.4889966,0.4974591,0.5075767,0.5211367,0.5390618,0.5608568,0.585103,0.6112577,0.6378896,0.6628332,0.6853092,0.7046216,0.7203936,0.7321513,0.7406848,0.7465382,0.7503502,0.7529552,0.7544017,0.7549777,0.7542391,0.752266,0.7493958,0.7455317,0.7414681,0.7372151,0.7329001,0.728413,0.7238516,0.7194833,0.7153445,0.7115747,0.708226,0.7054241,0.7030149,0.7007263,0.6985536,0.6966913,0.695007,0.6930285,0.690916,0.6887091,0.6863739,0.6836574,0.6802586,0.6760787,0.671482,0.6668294,0.6621832,0.6576151,0.6530617,0.6486584,0.6445122,0.6406666,0.6371741,0.6341509,0.6315129
SP14:10703,Y,10/10/16,9:15:30,0.1813804,0.187583,0.1954052,0.2040541,0.2128828,0.221199,0.2285958,0.2342704,0.2378608,0.2395874,0.2401017,0.2396134,0.2382504,0.2363006,0.2339197,0.2309901,0.227522,0.2239773,0.2206859,0.2173549,0.2139594,0.2105952,0.207235,0.2040191,0.2011295,0.1985795,0.1964876,0.1948503,0.1936214,0.1928814,0.1926248,0.1928181,0.1934111,0.1946185,0.1970187,0.2020501,0.2113522,0.2257735,0.2441613,0.2648882,0.2868749,0.308076,0.3274051,0.3440144,0.3578204,0.3700773,0.3815209,0.3920402,0.4005509,0.406051,0.4083378,0.4078971,0.4044959,0.3981076,0.3895656,0.3804369,0.3722261,0.3654653,0.3600187,0.3559321,0.352836,0.3506583,0.3490714,0.3479349,0.3469022,0.3456206,0.3439575,0.3421088,0.3406751,0.3401266,0.340727,0.3426625,0.3462393,0.3515692,0.3588721,0.3680889,0.3792451,0.392068,0.4058549,0.4200796,0.4342856,0.4478677,0.4604301,0.4717434,0.4820485,0.4922774,0.5042077,0.5199881,0.5408646,0.566118,0.5944606,0.6249461,0.6557505,0.6843992,0.7100002,0.7317065,0.7492183,0.7624415,0.7720299,0.7787108,0.7832305,0.7865369,0.7883914,0.7892307,0.7886306,0.7868186,0.7840411,0.7803675,0.7764035,0.7721456,0.7677332,0.7631634,0.7584248,0.7538995,0.7493785,0.7450887,0.7413123,0.7382235,0.735526,0.7329658,0.730721,0.7288108,0.7268256,0.7248468,0.7223318,0.7197719,0.7170712,0.7140883,0.7102761,0.7056373,0.7006096,0.6953544,0.6899039,0.6845443,0.6794086,0.6743431,0.6693457,0.6647969,0.6604781,0.6567999,0.6535824
SP14:10705,Y,10/10/16,9:16:51,0.1918038,0.1982037,0.2064063,0.2154221,0.2246705,0.2335221,0.2413462,0.2474266,0.2513052,0.2531482,0.2536296,0.2531587,0.2517708,0.2496881,0.2471184,0.2440324,0.2403588,0.2365173,0.2329393,0.2294206,0.225818,0.2221893,0.2185417,0.2151146,0.2119828,0.2092178,0.2069843,0.2051984,0.203915,0.2031237,0.2028259,0.20299,0.2036493,0.2049429,0.2075614,0.2129043,0.2227635,0.2380289,0.2574588,0.2792756,0.3022833,0.3245156,0.3449319,0.3626498,0.3777557,0.3913461,0.4038261,0.4150439,0.4239935,0.4296832,0.4317943,0.4308649,0.42682,0.4198232,0.4108255,0.4014572,0.3930054,0.3859581,0.3803218,0.3761252,0.3729085,0.3706675,0.3690929,0.367944,0.3668967,0.3655548,0.3638145,0.3618001,0.3601952,0.3596029,0.3601376,0.3620839,0.365848,0.3714838,0.3791716,0.388936,0.400759,0.414507,0.4293078,0.4444898,0.4596564,0.4741945,0.4875431,0.4995773,0.5105022,0.521234,0.5338017,0.5504836,0.5726035,0.5995656,0.6297309,0.6618624,0.6941961,0.7241811,0.7507378,0.7731792,0.7911438,0.8047076,0.8146095,0.8214322,0.825844,0.8289919,0.8308421,0.831615,0.8309976,0.829106,0.8264722,0.8227212,0.8187672,0.8143802,0.8100345,0.8055698,0.8007975,0.796346,0.7918736,0.7877597,0.7841656,0.781188,0.7783899,0.7759653,0.773764,0.7716623,0.7698255,0.7678379,0.7654907,0.7630865,0.7604074,0.75727,0.7534838,0.7486686,0.7433065,0.7377715,0.7322148,0.726904,0.7216111,0.7163434,0.7111576,0.7063484,0.701893,0.6979727,0.6944256
SP14:10707,N,10/10/16,9:18:21,0.1734175,0.1798575,0.18793,0.1969158,0.2060579,0.2148439,0.2226257,0.2286488,0.2324819,0.2344515,0.2350739,0.2346222,0.233306,0.2312789,0.2288513,0.2258442,0.2223234,0.2187449,0.2154326,0.2121461,0.2087843,0.2054105,0.2021118,0.1989705,0.1960676,0.1935501,0.1915221,0.1898692,0.1887168,0.1880344,0.1878275,0.1880594,0.1887885,0.1901432,0.1927119,0.1979491,0.2074555,0.2219027,0.2400442,0.2602966,0.2817598,0.3025737,0.3216164,0.3380252,0.351841,0.3641314,0.3752595,0.3852433,0.3932343,0.3983508,0.4004318,0.3999344,0.3967109,0.390822,0.3831807,0.3751049,0.3676892,0.3615,0.3565135,0.3526766,0.3497607,0.3477243,0.3462296,0.3451005,0.3440761,0.3427131,0.3410125,0.339167,0.3377059,0.3371009,0.3375539,0.3393804,0.3429062,0.3481505,0.3552508,0.3643138,0.3753706,0.3881357,0.4019431,0.4161677,0.4303878,0.4440063,0.4565398,0.4677688,0.4777282,0.4872651,0.4984663,0.51378,0.5344892,0.5601414,0.5893854,0.621392,0.6544437,0.6862222,0.7153203,0.7405429,0.7611817,0.7772269,0.7891448,0.7976044,0.8034768,0.8076622,0.8101247,0.8111638,0.8105519,0.8084049,0.8051092,0.8007463,0.7959883,0.7909679,0.7858524,0.7805329,0.7750928,0.7699446,0.7648824,0.7602111,0.756267,0.7531655,0.7503716,0.7479649,0.7456033,0.7434816,0.7416179,0.7395893,0.7370077,0.734414,0.7316439,0.7282659,0.7242297,0.7191999,0.7135375,0.7077808,0.7018625,0.6961309,0.6904258,0.6847758,0.6792825,0.6744074,0.6696695,0.6655753,0.6619551
SP14:10710,Y,10/10/16,9:25:53,0.1567799,0.1613589,0.1672916,0.1738839,0.1805722,0.1868842,0.1924944,0.196801,0.1993869,0.2005515,0.2007854,0.200217,0.1990438,0.1973512,0.1953079,0.1928128,0.1899026,0.1868647,0.1840633,0.1811832,0.1782223,0.1753,0.1724119,0.1696696,0.1671785,0.1649506,0.1631347,0.1616742,0.1605066,0.1598255,0.1594641,0.1594769,0.1598913,0.1607214,0.1625345,0.1665181,0.1739905,0.185583,0.2003085,0.2168171,0.2341882,0.2509412,0.2664116,0.2797852,0.2910861,0.3011441,0.3105298,0.3190622,0.3258463,0.3300571,0.3315498,0.3307414,0.3275258,0.3219483,0.3147332,0.3070455,0.3001755,0.2946113,0.2901944,0.2868207,0.2841836,0.2823257,0.2810133,0.2800521,0.2792186,0.2781201,0.2767276,0.2751242,0.2738132,0.2732088,0.273506,0.2748843,0.2776516,0.2817756,0.2874311,0.2946512,0.3034422,0.3136809,0.3247088,0.336133,0.347688,0.3588355,0.3690824,0.3784157,0.3869115,0.3953421,0.4053731,0.4186302,0.4365108,0.4583224,0.4829525,0.5101036,0.5379423,0.5643955,0.5883668,0.6093628,0.6268399,0.6400894,0.6498856,0.6568872,0.6614975,0.6648738,0.66683,0.6677731,0.6672517,0.6655969,0.6629965,0.6596511,0.6560321,0.6519044,0.6475869,0.6431574,0.6385602,0.6341174,0.6298104,0.6256315,0.621866,0.618763,0.6158916,0.6133031,0.610794,0.6086119,0.6065984,0.6044709,0.6021757,0.5996953,0.5968577,0.5937068,0.5897787,0.5850474,0.5798681,0.5745274,0.5692101,0.5637587,0.5583097,0.5530154,0.5480787,0.5435991,0.5392995,0.5354961,0.5321954
SP14:10711,N,10/10/16,9:27:05,0.2015784,0.2088289,0.2179186,0.2278554,0.2377782,0.2471712,0.2554682,0.2617219,0.2656865,0.2676415,0.2682252,0.2676943,0.2662769,0.2641882,0.2615411,0.2582886,0.2545351,0.2506706,0.24708,0.24339,0.2396616,0.2359662,0.2322486,0.2286823,0.2254414,0.222635,0.2203583,0.2184761,0.2171325,0.216355,0.2161181,0.2164606,0.2172721,0.2188102,0.2217279,0.2276255,0.2383521,0.2545198,0.2747222,0.296996,0.3201279,0.3421117,0.3618213,0.3784156,0.3920598,0.4038974,0.4145516,0.4240698,0.4316626,0.4365444,0.4385239,0.4381075,0.435039,0.4294906,0.4219757,0.4138198,0.4063241,0.4001207,0.3950702,0.3911557,0.3881415,0.386026,0.3845153,0.3834428,0.3824757,0.3812273,0.3795897,0.3778155,0.3764006,0.3759063,0.3765525,0.3785579,0.3822973,0.387765,0.3951983,0.404424,0.4154546,0.4279695,0.4412938,0.4549119,0.4681733,0.4806093,0.4919091,0.5020456,0.5109978,0.5196197,0.5298853,0.5435191,0.561707,0.5836284,0.6078881,0.6340454,0.6604555,0.6852427,0.7075129,0.7265207,0.7421876,0.7538612,0.7622267,0.7681355,0.771937,0.7747129,0.7761961,0.7765393,0.7755778,0.7732493,0.7700372,0.7660109,0.761805,0.7572995,0.7525616,0.747947,0.7432052,0.7386328,0.7344142,0.7304112,0.7270007,0.7242455,0.7217989,0.7195664,0.717491,0.715672,0.7137528,0.7115772,0.7093896,0.7070321,0.7045642,0.7019998,0.6986589,0.6947042,0.6904736,0.6860192,0.6815766,0.6769786,0.6725562,0.6684519,0.6645085,0.6609012,0.6573291,0.6544425,0.6520665
SP14:10713,Y,10/10/16,9:28:16,0.1367334,0.1423152,0.1493703,0.1571579,0.1649764,0.1723329,0.1787667,0.1836511,0.1866539,0.1880561,0.1884077,0.1878786,0.1866648,0.1848835,0.1827449,0.1801535,0.1771826,0.1741148,0.1712408,0.1683044,0.1653546,0.1623459,0.1594019,0.1566142,0.1540284,0.1517572,0.1499261,0.1484269,0.1473531,0.1466852,0.1464478,0.1466047,0.14717,0.1483588,0.1506053,0.1551986,0.1634694,0.1760451,0.1917882,0.2092451,0.227566,0.2449779,0.2605708,0.2736736,0.2842715,0.2935596,0.3022717,0.3103222,0.31694,0.3213431,0.3233849,0.323461,0.3213413,0.316775,0.3103334,0.3032375,0.2968059,0.291513,0.2872454,0.2840219,0.2815412,0.2797782,0.2785255,0.2775801,0.2766951,0.2756284,0.2743224,0.2728578,0.2717294,0.2713799,0.2718641,0.2733973,0.2762515,0.280467,0.2861494,0.2933965,0.3021246,0.3121411,0.3229102,0.3339814,0.3450426,0.3556452,0.3654401,0.3742985,0.3821769,0.3898805,0.3992143,0.4117427,0.4284874,0.4491198,0.4726537,0.4989228,0.5264132,0.5529319,0.5774839,0.5991201,0.6172315,0.6311439,0.6413031,0.6486052,0.6534692,0.6567876,0.6588604,0.6597733,0.6591603,0.6570532,0.6539794,0.6500217,0.6456819,0.6409319,0.6361297,0.6313094,0.6263849,0.6215184,0.6168793,0.6124686,0.608572,0.6054223,0.6028454,0.6003959,0.5980871,0.5961213,0.594135,0.591983,0.5896193,0.5870453,0.5843207,0.5811241,0.5773236,0.5727051,0.5676651,0.5624064,0.5570433,0.5518011,0.5467517,0.5417885,0.5370985,0.5328583,0.5289129,0.5253101,0.5223715
